Marca,Modelo,Año,Versión,Color,Tipo de combustible,Motor,tiene_camara,Kilómetros,Precio,Tipo de vendedor,HP,is_4x4,is_manual,is_coupe
25,43,2025.0,227,14,3,1.6,0.0,0.0,24400.0,2,120.0,0,0,0
5,96,2025.0,77,22,3,1.2,0.0,0.0,21336.0,2,132.0,1,0,0
13,22,2002.0,124,14,3,2.0,0.0,237000.0,11500.0,1,148.0,1,1,0
25,43,2018.0,227,23,3,1.6,1.0,87000.0,21000.0,0,120.0,0,0,0
5,96,2025.0,77,4,3,1.2,0.0,0.0,22000.0,2,132.0,1,0,0
5,96,2025.0,76,14,3,1.2,1.0,0.0,27460.0,2,132.0,1,0,0
25,43,2021.0,229,14,3,1.6,0.0,70300.0,21200.0,0,120.0,0,1,0
28,27,2016.0,279,22,3,1.6,0.0,104000.0,12254.0,0,110.0,0,1,0
17,19,2020.0,160,19,3,2.4,1.0,60000.0,30500.0,1,170.0,1,1,0
26,0,2017.0,249,4,3,1.6,1.0,92000.0,14700.0,2,110.0,0,1,0
32,39,2016.0,324,14,0,2.8,1.0,109000.0,38000.0,1,177.0,1,1,0
11,28,2017.0,107,4,3,1.6,0.0,110072.0,14320.0,0,110.0,0,1,0
17,19,2020.0,161,19,3,2.4,1.0,53000.0,25000.0,1,170.0,0,1,0
11,28,2011.0,105,14,3,1.6,0.0,162000.0,8400.0,0,110.0,0,1,0
11,28,2013.0,108,19,3,1.6,0.0,93000.0,11600.0,0,110.0,0,1,0
1,61,2025.0,3,14,3,1.5,0.0,0.0,51500.0,0,150.0,1,0,0
1,63,2020.0,9,2,3,2.0,0.0,44400.0,55000.0,0,252.0,1,0,0
33,83,2025.0,348,22,3,1.0,1.0,0.0,23040.0,2,101.0,0,0,0
32,20,2023.0,317,14,3,2.0,1.0,40000.0,35900.0,0,170.0,0,0,0
21,30,2020.0,201,23,2,2.0,0.0,70000.0,100000.0,0,240.0,0,0,0
11,28,2011.0,105,14,3,1.4,0.0,120000.0,10000.0,0,123.0,0,1,0
28,26,2012.0,271,19,3,1.6,0.0,159500.0,12390.0,0,110.0,0,1,0
28,26,2018.0,275,4,3,2.0,1.0,120000.0,15600.0,0,143.0,0,1,0
28,26,2018.0,275,14,3,1.6,1.0,130000.0,12400.0,1,110.0,0,1,0
25,43,2020.0,229,19,3,1.6,0.0,50000.0,19120.0,0,120.0,0,1,0
1,65,2024.0,12,14,2,3.0,1.0,0.0,151900.0,2,333.0,1,0,0
32,20,2022.0,318,14,3,2.0,0.0,34000.0,30320.0,1,170.0,0,0,0
4,88,2018.0,52,14,3,1.5,1.0,96000.0,12000.0,1,123.0,1,1,0
28,11,2020.0,265,5,3,1.6,1.0,46484.0,22200.0,2,110.0,0,0,0
26,0,2020.0,249,4,3,1.6,0.0,78000.0,18000.0,0,120.0,0,1,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,24352.0,0,155.0,1,1,0
17,69,2017.0,170,14,3,1.8,1.0,80000.0,17500.0,0,140.0,0,1,0
6,10,2017.0,90,2,3,1.2,1.0,71700.0,14320.0,0,165.0,0,0,0
11,46,2013.0,114,4,3,2.5,0.0,90000.0,11200.0,0,180.0,1,1,0
11,28,2018.0,108,23,3,1.5,1.0,108000.0,14960.0,1,123.0,0,1,0
33,54,2021.0,345,14,3,1.0,0.0,100000.0,24000.0,1,101.0,0,0,0
11,86,2024.0,115,8,3,1.8,1.0,0.0,41600.0,0,105.0,1,0,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,27805.0,0,155.0,1,1,0
5,96,2025.0,76,19,3,1.2,1.0,0.0,28800.0,2,132.0,1,0,0
33,54,2024.0,345,19,3,1.0,1.0,1111.0,24080.0,1,116.0,0,0,0
28,11,2019.0,266,18,3,1.6,1.0,99000.0,16500.0,0,110.0,0,0,0
26,0,2016.0,246,14,3,1.6,1.0,135000.0,13200.0,0,110.0,1,1,0
33,82,2024.0,346,11,3,1.4,1.0,0.0,30800.0,2,150.0,0,0,0
26,0,2016.0,243,4,3,1.6,0.0,117000.0,11200.0,2,110.0,1,1,0
5,96,2025.0,73,4,3,1.2,1.0,0.0,22720.0,2,132.0,1,0,0
11,28,2015.0,108,14,3,1.6,0.0,159000.0,11840.0,0,110.0,0,1,0
32,68,2018.0,336,4,3,2.0,1.0,134000.0,29500.0,1,170.0,1,1,0
17,35,2016.0,164,14,3,3.6,1.0,97500.0,34000.0,1,286.0,1,0,0
11,28,2018.0,103,4,3,1.5,0.0,99000.0,17840.0,0,123.0,0,1,0
32,39,2020.0,324,14,0,2.8,1.0,118000.0,43500.0,0,177.0,1,0,0
5,96,2015.0,73,23,3,1.8,1.0,138000.0,13900.0,0,140.0,1,0,0
26,0,2022.0,249,4,3,1.6,0.0,14500.0,23600.0,0,300.0,0,1,0
32,81,2023.0,341,19,0,2.8,0.0,17600.0,46400.0,1,204.0,1,0,0
3,104,2013.0,34,4,3,3.0,1.0,140000.0,25000.0,1,306.0,1,1,0
3,102,2012.0,28,14,0,2.0,0.0,233000.0,13000.0,1,177.0,1,1,0
17,69,2021.0,170,14,3,1.8,1.0,57181.0,20604.0,2,170.0,0,1,0
11,28,2018.0,108,2,3,1.5,1.0,61500.0,17200.0,1,123.0,0,1,0
32,20,2023.0,318,14,3,2.0,1.0,20700.0,32000.0,0,170.0,0,0,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,22829.0,2,155.0,1,0,0
11,28,2018.0,106,4,3,1.5,0.0,103000.0,15200.0,0,123.0,0,1,0
17,19,2025.0,159,19,1,2.0,1.0,0.0,44400.0,2,272.0,1,0,0
11,86,2025.0,115,22,3,1.8,1.0,0.0,37280.0,0,105.0,1,0,0
11,28,2020.0,108,4,3,2.0,1.0,70000.0,19120.0,0,170.0,0,1,0
26,0,2021.0,243,4,3,1.6,1.0,41000.0,18400.0,0,110.0,1,1,0
28,44,2009.0,283,19,3,2.5,0.0,144000.0,8000.0,1,170.0,0,1,0
17,18,2025.0,158,14,3,1.3,1.0,0.0,42320.0,2,170.0,0,0,0
3,102,2023.0,30,19,3,2.0,0.0,0.0,62900.0,2,192.0,1,1,0
11,28,2010.0,105,23,3,1.6,0.0,230000.0,7120.0,1,110.0,0,1,0
32,20,2024.0,317,14,2,1.8,1.0,10000.0,42000.0,0,170.0,0,0,0
5,96,2019.0,75,19,3,1.8,1.0,59000.0,17600.0,1,140.0,1,0,0
10,60,2025.0,100,4,3,1.0,1.0,0.0,21604.0,2,101.0,0,0,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,25200.0,0,155.0,1,0,0
32,20,2024.0,315,4,3,2.0,0.0,1111.0,38800.0,1,170.0,1,0,0
14,99,2017.0,141,19,0,2.0,0.0,118000.0,25400.0,0,154.0,1,1,0
4,91,2023.0,56,8,3,1.5,0.0,14500.0,23000.0,2,185.0,0,1,0
26,0,2020.0,246,4,3,1.6,1.0,40500.0,18000.0,1,120.0,1,1,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,24440.0,0,101.0,0,0,0
33,54,2025.0,345,14,3,1.0,1.0,0.0,24800.0,2,101.0,0,0,0
17,69,2019.0,170,23,3,1.8,0.0,89000.0,20400.0,0,140.0,0,0,0
25,43,2018.0,227,22,3,1.6,1.0,50000.0,20500.0,1,120.0,0,0,0
1,61,2018.0,3,4,3,1.4,0.0,90000.0,30000.0,0,150.0,1,0,0
13,22,1999.0,124,14,3,2.0,0.0,247650.0,4000.0,1,148.0,1,1,0
20,75,2019.0,186,4,3,2.4,1.0,126131.0,26500.0,1,154.0,0,0,0
33,83,2024.0,348,4,3,1.0,0.0,1000.0,24880.0,0,116.0,0,1,0
10,60,2022.0,101,19,3,1.3,1.0,17600.0,20400.0,1,155.0,0,1,0
6,10,2022.0,91,14,3,1.6,1.0,14900.0,24800.0,1,165.0,0,1,0
5,96,2017.0,73,19,3,1.8,1.0,106000.0,16800.0,0,140.0,1,0,0
3,102,2022.0,30,14,3,2.0,0.0,68900.0,49800.0,0,192.0,1,1,0
17,18,2024.0,158,14,0,2.0,0.0,0.0,46800.0,0,272.0,1,0,0
5,96,2024.0,73,14,3,1.2,0.0,0.0,26640.0,2,132.0,1,0,0
5,96,2022.0,77,14,3,1.2,0.0,83000.0,21200.0,0,132.0,1,0,0
13,40,2016.0,127,14,3,1.8,1.0,116000.0,21000.0,1,175.0,0,0,0
1,79,2019.0,14,14,3,3.0,0.0,100000.0,69000.0,0,354.0,1,0,0
5,96,2024.0,73,4,3,1.2,0.0,0.0,21119.0,2,132.0,1,0,0
33,83,2025.0,348,19,3,1.0,1.0,0.0,24792.0,0,101.0,0,0,0
5,96,2025.0,76,23,3,1.2,1.0,0.0,27440.0,2,132.0,1,0,0
25,43,2021.0,228,14,3,1.6,1.0,61000.0,24000.0,2,120.0,1,0,0
5,96,2018.0,73,14,3,1.8,1.0,98174.0,14800.0,2,140.0,0,1,0
33,54,2022.0,345,4,3,1.0,0.0,59200.0,23000.0,0,101.0,0,0,0
28,44,2024.0,282,14,3,2.5,0.0,0.0,39040.0,2,110.0,1,0,0
14,21,2025.0,131,14,3,1.6,1.0,0.0,34999.0,2,115.0,0,0,0
17,69,2021.0,170,4,3,1.8,1.0,91000.0,17992.0,2,170.0,0,1,0
13,40,2019.0,126,19,3,1.8,0.0,78000.0,22080.0,0,121.0,0,0,0
17,19,2008.0,161,19,3,2.4,1.0,160000.0,14500.0,0,170.0,1,0,0
33,82,2023.0,346,14,3,1.6,0.0,26000.0,30000.0,0,110.0,0,0,0
14,99,2011.0,144,14,3,2.0,0.0,141000.0,12880.0,0,154.0,1,0,0
17,69,2019.0,168,19,3,1.8,1.0,77500.0,22999.0,1,140.0,0,0,0
17,69,2025.0,172,4,3,1.3,1.0,0.0,35120.0,2,170.0,1,0,0
28,26,2013.0,269,2,3,1.6,0.0,190000.0,10800.0,1,110.0,0,1,0
17,35,2011.0,164,19,3,3.6,1.0,129000.0,25000.0,0,286.0,1,0,0
14,99,2012.0,144,4,3,2.0,1.0,184000.0,12000.0,1,154.0,0,0,0
14,99,2015.0,144,22,3,2.0,0.0,143000.0,15990.0,0,154.0,0,1,0
23,15,2018.0,216,19,3,3.0,1.0,65000.0,85000.0,0,367.0,1,0,0
28,11,2019.0,267,23,3,1.6,0.0,76127.0,16400.0,2,110.0,1,1,0
17,101,2008.0,176,19,3,3.8,1.0,193000.0,32000.0,0,199.0,1,0,1
28,26,2019.0,275,4,3,1.6,1.0,54000.0,16400.0,1,110.0,0,1,0
28,44,2012.0,285,19,3,2.5,0.0,151300.0,13000.0,0,138.0,1,0,0
17,18,2024.0,158,22,3,1.3,0.0,0.0,46800.0,0,175.0,0,0,0
33,94,2012.0,355,4,3,2.0,0.0,124000.0,16000.0,1,200.0,1,1,0
32,20,2025.0,317,14,2,1.8,1.0,2000.0,39600.0,0,170.0,0,0,0
5,96,2020.0,77,22,3,1.2,1.0,120000.0,18000.0,0,132.0,1,1,0
32,20,2025.0,317,4,2,1.8,1.0,0.0,39920.0,0,170.0,0,0,0
33,54,2024.0,345,14,3,1.0,1.0,0.0,22400.0,0,116.0,0,1,0
5,96,2016.0,73,4,3,1.8,1.0,78000.0,14000.0,1,140.0,1,0,0
32,81,2025.0,340,4,0,2.8,1.0,0.0,57840.0,0,204.0,1,0,0
5,97,2025.0,81,19,0,2.8,1.0,0.0,46960.0,2,200.0,1,0,0
11,28,2020.0,106,4,3,1.5,0.0,73000.0,18500.0,0,123.0,0,1,0
26,0,2025.0,247,21,2,1.0,0.0,1002.0,34413.0,2,120.0,0,0,0
3,104,2018.0,34,2,3,3.0,0.0,87000.0,95000.0,1,306.0,1,0,0
5,96,2015.0,73,4,3,1.8,1.0,150000.0,15500.0,0,140.0,1,0,0
33,82,2022.0,346,2,3,1.4,1.0,62255.0,33900.0,0,150.0,0,0,0
4,87,2013.0,49,14,3,2.0,0.0,97000.0,10000.0,0,138.0,1,1,0
13,40,2025.0,126,4,3,1.5,1.0,0.0,37520.0,0,121.0,0,0,0
4,87,2013.0,49,4,3,2.0,0.0,141400.0,10000.0,0,127.0,0,1,0
33,82,2024.0,346,14,3,1.4,1.0,0.0,31192.0,2,150.0,0,0,0
28,26,2011.0,275,14,3,2.0,0.0,160000.0,10800.0,1,138.0,0,1,0
1,63,2014.0,9,4,3,2.0,0.0,140000.0,29500.0,1,225.0,1,0,0
17,101,2025.0,175,22,3,3.6,1.0,0.0,127000.0,2,284.0,1,0,1
3,102,2018.0,30,19,3,2.0,1.0,69000.0,38500.0,1,231.0,1,1,0
28,26,2013.0,273,19,3,2.0,0.0,128000.0,13400.0,1,138.0,1,1,0
25,43,2020.0,230,4,3,1.6,1.0,70000.0,24990.0,0,120.0,0,0,0
5,96,2025.0,73,14,3,1.2,1.0,0.0,24321.0,2,132.0,1,0,0
6,10,2025.0,90,19,3,1.6,1.0,0.0,28000.0,2,165.0,0,0,0
3,102,2012.0,30,19,3,2.0,1.0,155600.0,20000.0,1,184.0,1,1,0
17,18,2025.0,158,2,3,1.3,1.0,0.0,40312.0,0,170.0,0,0,0
17,18,2022.0,158,14,0,2.0,1.0,48653.0,41600.0,2,272.0,1,0,0
25,57,2001.0,236,19,4,3.3,0.0,189000.0,11120.0,0,123.0,1,1,0
28,26,2025.0,276,14,3,1.3,1.0,0.0,26000.0,2,155.0,1,1,0
26,0,2017.0,246,4,3,1.6,1.0,80000.0,13200.0,0,110.0,1,1,0
26,0,2017.0,246,23,3,1.6,1.0,90000.0,12400.0,1,110.0,1,1,0
11,46,2018.0,112,2,3,2.0,0.0,84000.0,22400.0,1,170.0,1,0,0
28,26,2013.0,269,19,3,1.6,1.0,200700.0,10700.0,0,110.0,0,1,0
32,20,2023.0,318,14,3,2.0,1.0,23000.0,31500.0,1,170.0,0,0,0
5,96,2022.0,77,4,3,1.2,0.0,24000.0,22400.0,1,132.0,1,1,0
11,28,2020.0,107,4,3,1.5,0.0,99000.0,18400.0,2,123.0,0,1,0
6,10,2022.0,90,14,3,1.6,1.0,45000.0,22400.0,1,165.0,0,0,0
13,40,2016.0,127,19,3,1.8,1.0,56000.0,22000.0,0,175.0,0,0,0
28,11,2021.0,268,14,3,2.0,0.0,60000.0,20720.0,0,192.0,0,1,0
26,0,2018.0,249,14,3,1.6,1.0,100000.0,14392.0,0,110.0,0,1,0
17,69,2024.0,170,19,3,1.8,1.0,5000.0,26900.0,0,175.0,0,0,0
33,83,2025.0,348,4,3,1.0,1.0,0.0,24000.0,2,101.0,0,0,0
33,82,2025.0,346,14,3,1.4,1.0,0.0,29840.0,0,150.0,0,0,0
25,43,2018.0,228,14,3,1.6,1.0,60000.0,20960.0,0,120.0,1,0,0
17,19,2024.0,162,4,3,1.3,1.0,0.0,33700.0,1,175.0,0,0,0
1,61,2025.0,3,19,3,1.5,0.0,0.0,52000.0,2,150.0,1,0,0
28,27,2016.0,279,14,3,1.6,0.0,97000.0,16500.0,2,110.0,0,1,0
4,87,2010.0,49,19,3,2.0,0.0,185000.0,10584.0,0,127.0,0,1,0
2,108,2023.0,21,8,3,1.5,1.0,0.0,38900.0,2,185.0,0,1,0
25,43,2018.0,227,4,3,1.6,1.0,102000.0,18800.0,0,120.0,0,0,0
5,97,2025.0,81,19,0,2.8,1.0,0.0,46400.0,2,200.0,1,0,0
11,86,2021.0,115,4,3,1.5,0.0,40000.0,31500.0,1,85.0,1,0,0
14,73,2014.0,136,14,3,2.4,1.0,135000.0,21500.0,1,170.0,1,0,0
25,43,2025.0,227,14,3,1.6,0.0,0.0,24360.0,2,120.0,0,0,0
6,10,2020.0,90,23,3,1.6,1.0,83000.0,15600.0,1,165.0,0,0,0
28,26,2024.0,272,14,3,1.6,1.0,0.0,20560.0,0,115.0,1,1,0
28,26,2015.0,275,14,3,2.0,1.0,165000.0,12000.0,1,143.0,0,1,0
11,46,2012.0,114,4,3,2.5,0.0,150000.0,11200.0,0,180.0,1,1,0
11,28,2014.0,107,18,3,1.6,0.0,127000.0,11200.0,0,110.0,0,1,0
8,42,2011.0,93,4,3,2.7,0.0,180000.0,12500.0,1,280.0,1,0,0
28,26,2013.0,269,19,3,1.6,0.0,80000.0,10400.0,1,110.0,0,1,0
33,82,2024.0,346,22,3,1.4,1.0,500.0,29680.0,2,150.0,0,0,0
27,12,2013.0,255,4,3,3.6,0.0,90000.0,42000.0,1,300.0,0,0,0
26,0,2025.0,243,4,3,1.0,1.0,0.0,29000.0,2,120.0,1,0,0
17,35,2013.0,165,2,3,3.6,1.0,127000.0,26500.0,0,286.0,1,0,0
5,96,2014.0,73,19,3,1.8,0.0,99000.0,13200.0,2,140.0,0,1,0
11,28,2014.0,108,4,3,1.6,0.0,108000.0,11920.0,0,110.0,0,1,0
17,69,2025.0,172,4,3,1.3,1.0,0.0,34320.0,2,170.0,1,0,0
11,28,2014.0,103,14,3,1.6,0.0,120000.0,13800.0,0,110.0,0,1,0
33,82,2024.0,346,14,3,1.4,1.0,0.0,30800.0,1,150.0,0,0,0
13,40,2016.0,126,14,3,1.8,1.0,75000.0,13700.0,0,121.0,0,0,0
32,39,2025.0,325,14,0,2.8,0.0,0.0,47600.0,2,204.0,1,0,0
28,26,2018.0,275,23,3,1.6,1.0,100000.0,15920.0,0,110.0,0,1,0
5,96,2023.0,73,23,3,1.2,1.0,23000.0,24000.0,1,132.0,1,0,0
17,69,2025.0,168,19,3,1.3,1.0,0.0,29832.0,2,170.0,0,0,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,37048.0,2,170.0,0,0,0
33,82,2025.0,346,22,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
33,82,2023.0,346,19,3,1.4,1.0,35000.0,29200.0,1,150.0,0,0,0
14,99,2025.0,149,4,3,1.6,1.0,0.0,57999.0,0,115.0,1,0,0
2,108,2018.0,19,4,3,1.5,1.0,99800.0,17440.0,2,185.0,0,0,0
26,0,2019.0,246,22,3,1.6,1.0,126000.0,14320.0,0,110.0,1,1,0
11,28,2019.0,108,19,3,1.5,1.0,65000.0,16000.0,2,123.0,0,0,0
13,40,2017.0,126,22,3,1.8,1.0,95000.0,20000.0,1,121.0,0,0,0
11,28,2018.0,106,23,3,1.5,0.0,70000.0,16900.0,0,123.0,0,1,0
2,105,2023.0,17,23,3,1.5,1.0,0.0,27500.0,2,148.0,1,0,0
1,63,2017.0,9,4,3,2.0,1.0,98000.0,32500.0,1,250.0,1,0,0
5,96,2017.0,73,14,3,1.8,1.0,141000.0,14800.0,1,140.0,0,1,0
11,28,2018.0,108,23,3,1.5,1.0,142357.0,15600.0,2,123.0,0,1,0
17,19,2018.0,161,2,3,2.4,1.0,87000.0,23000.0,0,170.0,0,1,0
2,108,2023.0,21,23,3,1.5,1.0,0.0,38900.0,2,185.0,0,1,0
17,19,2008.0,161,19,3,2.4,1.0,268000.0,9000.0,0,170.0,1,0,0
17,69,2020.0,168,2,3,1.8,1.0,60000.0,23000.0,0,175.0,0,0,0
20,78,2025.0,195,4,3,1.6,1.0,0.0,58000.0,0,115.0,1,0,0
20,75,2009.0,186,19,0,2.5,0.0,163000.0,10000.0,1,170.0,1,0,0
33,82,2025.0,346,14,3,1.4,1.0,0.0,29840.0,2,150.0,0,0,0
28,44,2022.0,282,2,3,2.5,0.0,58245.0,21600.0,0,110.0,1,0,0
14,99,2012.0,144,19,3,2.0,1.0,135000.0,14500.0,0,154.0,0,0,0
11,28,2013.0,108,19,3,1.6,0.0,130000.0,11840.0,0,110.0,0,1,0
32,68,2012.0,336,4,3,2.4,0.0,180000.0,13500.0,0,170.0,0,0,0
17,19,2018.0,160,19,3,2.4,1.0,53000.0,28500.0,0,170.0,1,1,0
14,99,2012.0,144,4,3,2.0,1.0,140000.0,14720.0,1,154.0,0,1,0
33,82,2024.0,346,4,3,1.4,1.0,1111.0,30800.0,1,150.0,0,0,0
4,89,2017.0,53,22,3,1.6,1.0,68000.0,12400.0,1,125.0,0,1,0
8,42,2017.0,95,19,3,2.4,1.0,137300.0,19992.0,0,170.0,1,1,0
11,28,2011.0,105,11,3,1.6,0.0,111111.0,8500.0,0,110.0,0,1,0
11,28,2018.0,108,2,3,1.5,1.0,105000.0,16000.0,1,123.0,0,1,0
2,105,2025.0,17,22,3,1.5,1.0,0.0,26800.0,0,148.0,1,0,0
23,15,2018.0,214,14,3,2.0,1.0,81000.0,49000.0,1,381.0,1,0,0
25,43,2017.0,227,2,3,1.6,1.0,112000.0,18900.0,0,120.0,0,0,0
17,19,2025.0,162,14,3,1.3,1.0,0.0,35120.0,2,170.0,0,0,0
25,112,2007.0,240,14,3,2.5,0.0,160000.0,12500.0,0,165.0,1,0,0
1,63,2017.0,9,2,3,2.0,1.0,155000.0,36000.0,0,250.0,1,0,0
5,96,2016.0,73,2,3,1.8,1.0,93000.0,15120.0,0,140.0,0,1,0
28,26,2013.0,275,19,3,2.0,0.0,130000.0,11999.0,0,143.0,1,1,0
13,22,2009.0,123,15,3,2.4,0.0,180000.0,12900.0,0,185.0,0,0,0
28,27,2020.0,280,14,3,2.0,0.0,114000.0,17600.0,0,143.0,0,1,0
17,35,2011.0,164,19,3,3.6,1.0,120000.0,22000.0,1,286.0,1,0,0
26,0,2019.0,246,4,3,1.6,1.0,76000.0,15520.0,2,110.0,1,1,0
11,28,2020.0,108,23,3,1.5,1.0,59882.0,19600.0,2,123.0,0,1,0
11,28,2017.0,107,4,3,1.6,0.0,71525.0,15700.0,2,110.0,0,1,0
28,26,2013.0,269,14,3,1.6,0.0,149000.0,11900.0,1,110.0,0,1,0
25,43,2018.0,227,19,3,1.6,1.0,135000.0,19600.0,2,120.0,0,0,0
11,28,2018.0,107,4,3,1.5,0.0,136600.0,13760.0,1,123.0,0,1,0
11,28,2020.0,103,4,3,1.5,1.0,82000.0,18400.0,1,123.0,0,1,0
32,68,2018.0,334,4,3,2.0,0.0,105000.0,26400.0,1,170.0,0,0,0
3,106,2018.0,41,2,3,2.0,0.0,65000.0,50000.0,0,245.0,1,0,0
32,20,2024.0,317,19,2,1.8,1.0,0.0,37800.0,1,170.0,0,0,0
5,96,2023.0,73,4,3,1.2,1.0,23000.0,23600.0,0,132.0,1,0,0
11,28,2015.0,107,23,3,1.6,0.0,119000.0,12080.0,0,110.0,0,1,0
33,54,2021.0,345,14,3,1.0,0.0,105000.0,19760.0,1,101.0,0,0,0
13,40,2019.0,126,4,3,1.8,1.0,61658.0,24800.0,1,121.0,0,0,0
25,43,2025.0,229,14,3,1.6,1.0,0.0,23120.0,2,120.0,0,1,0
6,10,2020.0,90,4,3,1.6,1.0,54000.0,18392.0,0,165.0,0,0,0
1,62,2012.0,6,2,3,2.0,0.0,99000.0,20792.0,0,211.0,1,0,0
14,99,2012.0,144,4,3,2.0,1.0,96000.0,13600.0,0,154.0,0,0,0
10,60,2025.0,101,23,3,1.3,0.0,0.0,26477.0,2,155.0,0,0,0
13,40,2019.0,126,2,3,1.8,1.0,117000.0,22500.0,0,121.0,0,0,0
25,43,2019.0,227,19,3,1.6,1.0,89900.0,16800.0,0,120.0,0,0,0
1,63,2009.0,9,14,3,2.0,0.0,220000.0,16000.0,1,211.0,1,1,0
28,26,2025.0,276,14,3,1.3,1.0,3763.0,27600.0,0,155.0,1,0,0
25,43,2020.0,228,14,3,1.6,0.0,71519.0,22664.0,0,120.0,1,0,0
5,96,2017.0,73,19,3,1.8,1.0,89000.0,17500.0,0,140.0,1,0,0
4,88,2019.0,51,14,3,1.5,0.0,61000.0,13920.0,1,123.0,0,1,0
28,26,2015.0,275,14,3,1.6,1.0,88000.0,13600.0,1,110.0,0,1,0
33,54,2024.0,345,14,3,1.0,1.0,8900.0,25000.0,1,116.0,0,0,0
4,93,2023.0,60,4,3,1.6,0.0,3000.0,35992.0,0,110.0,1,0,0
26,0,2018.0,243,22,3,1.6,0.0,87000.0,15600.0,1,110.0,1,1,0
11,28,2018.0,103,4,3,1.5,0.0,95000.0,14400.0,2,123.0,0,1,0
25,43,2025.0,228,4,3,1.6,1.0,0.0,29280.0,0,120.0,1,0,0
1,64,2024.0,10,19,3,2.0,1.0,0.0,98900.0,0,245.0,1,0,0
10,60,2025.0,101,4,3,1.3,0.0,0.0,9600.0,2,155.0,0,1,0
33,83,2020.0,350,14,3,1.6,1.0,38000.0,22400.0,0,110.0,0,0,0
33,83,2020.0,350,14,3,1.6,1.0,106000.0,21200.0,0,110.0,0,1,0
6,8,2024.0,85,4,3,1.0,1.0,0.0,23920.0,2,120.0,0,0,0
25,43,2021.0,227,14,3,1.6,1.0,40000.0,25000.0,1,120.0,0,1,0
1,63,2011.0,9,19,3,2.0,0.0,160000.0,27000.0,1,211.0,1,0,0
28,26,2018.0,275,4,3,2.0,1.0,85000.0,15440.0,1,143.0,0,1,0
14,99,2013.0,144,22,3,2.0,1.0,157000.0,16500.0,1,154.0,1,0,0
13,40,2016.0,126,4,3,1.8,1.0,70000.0,21500.0,1,121.0,0,0,0
33,82,2022.0,346,14,3,1.4,1.0,90500.0,31960.0,1,150.0,0,0,0
1,62,2016.0,6,14,3,2.0,1.0,128000.0,27900.0,0,170.0,1,1,0
5,96,2017.0,73,14,3,1.8,1.0,125000.0,14400.0,1,140.0,1,0,0
33,94,2013.0,355,4,3,2.0,0.0,150000.0,18500.0,1,200.0,1,0,0
32,81,2025.0,341,14,0,2.8,1.0,0.0,60480.0,0,204.0,1,0,0
2,108,2024.0,21,14,3,1.5,1.0,0.0,37900.0,2,185.0,0,0,0
25,43,2025.0,228,4,3,1.6,1.0,0.0,30308.0,0,120.0,1,0,0
5,97,2025.0,81,2,0,2.8,1.0,0.0,50129.0,2,200.0,1,0,0
5,96,2018.0,73,14,3,1.8,1.0,69000.0,19000.0,0,140.0,1,1,0
11,28,2017.0,107,19,3,1.6,0.0,98000.0,15999.0,1,110.0,0,1,0
33,54,2025.0,345,4,3,1.0,1.0,1000.0,28720.0,0,101.0,0,0,0
17,69,2021.0,168,4,3,1.8,1.0,117000.0,22400.0,0,175.0,0,0,0
5,96,2021.0,77,4,3,1.2,1.0,54200.0,22320.0,1,132.0,1,0,0
13,40,2019.0,127,14,3,1.8,0.0,88090.0,23120.0,0,140.0,0,0,0
28,26,2013.0,273,22,3,2.0,0.0,198000.0,12000.0,1,138.0,0,1,0
11,28,2011.0,105,19,3,1.6,0.0,100000.0,9600.0,1,110.0,0,1,0
28,26,2017.0,275,19,3,1.6,1.0,148000.0,13600.0,0,110.0,0,1,0
28,26,2014.0,277,19,3,1.6,0.0,149000.0,10800.0,1,110.0,0,1,0
11,86,2025.0,115,2,3,1.8,1.0,0.0,39680.0,2,105.0,1,0,0
11,28,2014.0,108,4,3,1.6,0.0,135000.0,12000.0,1,110.0,0,1,0
17,19,2020.0,161,14,3,2.4,1.0,68000.0,26400.0,0,170.0,0,0,0
10,60,2025.0,101,4,3,1.3,0.0,0.0,27200.0,0,155.0,0,0,0
33,82,2025.0,346,22,3,1.4,1.0,0.0,29800.0,0,150.0,0,0,0
33,82,2021.0,346,14,3,1.4,1.0,36000.0,30400.0,1,150.0,0,0,0
33,95,2018.0,357,4,3,1.4,0.0,87000.0,20400.0,1,150.0,1,0,0
2,108,2025.0,21,4,3,1.5,0.0,500.0,41000.0,0,185.0,0,0,0
13,40,2020.0,127,4,3,1.8,0.0,49000.0,26900.0,1,175.0,0,0,0
28,26,2013.0,269,19,3,1.6,0.0,140000.0,10500.0,1,110.0,0,1,0
25,43,2023.0,227,14,3,1.6,1.0,10200.0,26400.0,0,120.0,0,0,0
14,99,2012.0,144,14,3,2.0,1.0,115000.0,14500.0,0,154.0,0,1,0
17,19,2018.0,161,4,3,2.4,1.0,115000.0,20900.0,0,170.0,0,1,0
25,43,2020.0,228,23,3,1.6,0.0,91000.0,21500.0,2,120.0,1,0,0
5,96,2016.0,73,23,3,1.8,1.0,130000.0,14800.0,0,140.0,1,0,0
