Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
hyundai,tucson,2017.0,premium,Blanco,Diésel,5.0,automatica,2.0,1,99500.0,29500.0,concesionaria,154.0,4x4
citroen,c4cactus,2019.0,thp 165 shine,Blanco,Nafta,5.0,manual,1.6,1,63000.0,15600.0,particular,165.0,4x2
mercedesbenz,claseglc,2017.0,glc250 300 atomatico,Negro,Nafta,5.0,automatica,2.0,1,130000.0,34500.0,particular,367.0,4x4
jeep,commander,2022.0,td380 at9 limited,Beige techo negro,Diésel,5.0,automatica,2.0,0,39000.0,40720.0,concesionaria,272.0,4x4
citroen,c4cactus,2020.0,thp 165 shine,Plateado,Nafta,5.0,automatica,1.6,1,62000.0,19040.0,concesionaria,165.0,4x2
volkswagen,tcross,2020.0,trendlinde,Gris plata,Nafta,5.0,manual,1.6,1,57000.0,20000.0,concesionaria,110.0,4x2
mitsubishi,montero,1998.0,glx,Rojo,Diésel,5.0,automatica,2.5,0,163900.0,11300.0,particular,110.0,4x4
mercedesbenz,clasegla,2017.0,gla200 urban,Blanco,Nafta,5.0,automatica,1.6,0,150000.0,27000.0,particular,156.0,4x4
peugeot,2008,2025.0,gt,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,20800.0,tienda,120.0,4x2
jeep,renegade,2025.0,trailhawk at9,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,40088.0,tienda,170.0,4x4
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,24800.0,concesionaria,120.0,4x2
chevrolet,tracker,2019.0,ltz,Rojo,Nafta,5.0,manual,1.8,0,135000.0,16500.0,particular,140.0,4x2
bmw,x2,2021.0,m35i mpa,Negro,Nafta,5.0,automatica,2.0,0,59050.0,103000.0,tienda,205.0,4x4
fiat,pulse,2025.0,audace,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,22891.0,tienda,110.0,4x2
renault,dusteroroch,2021.0,dynamique,Rojo,Nafta,5.0,manual,2.0,0,40000.0,20900.0,concesionaria,110.0,4x2
toyota,hiluxsw4,2018.0,srx,Marrón,Diésel,5.0,automatica,2.8,1,118000.0,38490.0,concesionaria,177.0,4x4
toyota,corollacross,2025.0,seg ecvt,Blanco,Nafta,5.0,automatica,2.0,1,0.0,40800.0,concesionaria,170.0,4x2
renault,duster,2016.0,ph2 privilege,Plateado,Nafta,5.0,manual,1.6,1,159200.0,11920.0,tienda,110.0,4x2
renault,duster,2016.0,ph2 privilege,Plateado,Nafta,5.0,manual,1.6,1,109000.0,11600.0,particular,110.0,4x2
baic,x35,2024.0,luxury,Rojo,Nafta,5.0,automatica,1.5,1,0.0,29500.0,concesionaria,148.0,4x4
chevrolet,trailblazer,2025.0,ctdi premier,Gris plata,Diésel,5.0,automatica,2.8,0,0.0,49680.0,tienda,200.0,4x4
ford,broncosport,2025.0,wildtrak at8,Negro,Nafta,5.0,automatica,2.0,0,0.0,47680.0,tienda,110.0,4x4
bmw,x6,2015.0,35i sportive,Blanco,Nafta,5.0,automatica,3.0,0,118400.0,79000.0,concesionaria,306.0,4x4
chevrolet,tracker,2015.0,ltz,Plateado,Nafta,5.0,automatica,1.8,1,140000.0,13900.0,concesionaria,140.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,29920.0,tienda,150.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,29520.0,concesionaria,150.0,4x2
hyundai,tucson,2018.0,style,Gris plata,Nafta,5.0,automatica,2.0,1,125000.0,23200.0,particular,154.0,4x2
ford,broncosport,2024.0,wildtrak at8,Gris plata,Nafta,5.0,automatica,2.0,0,0.0,39360.0,particular,110.0,4x4
jeep,compass,2025.0,t270 series,Plateado,Nafta,5.0,automatica,1.3,1,0.0,31920.0,tienda,272.0,4x2
jeep,compass,2020.0,sport,Gris plata,Nafta,5.0,manual,2.4,1,108000.0,23500.0,particular,170.0,4x2
jeep,compass,2025.0,t270 series,Blanco,Nafta,5.0,automatica,1.3,1,0.0,37076.0,tienda,272.0,4x2
citroen,c3aircross,2024.0,shine turbo 200 bitono,Blanco,Nafta,5.0,automatica,1.0,1,0.0,25520.0,concesionaria,120.0,4x2
jeep,renegade,2025.0,longitude,Azul,Nafta,5.0,automatica,1.3,1,0.0,31328.0,tienda,170.0,4x2
bmw,x5,2013.0,35i executive,Blanco,Nafta,5.0,manual,3.0,1,108000.0,33200.0,particular,306.0,4x4
jeep,compass,2020.0,sport,Gris plata,Nafta,5.0,manual,2.4,1,86000.0,28000.0,concesionaria,170.0,4x2
jeep,renegade,2025.0,series,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,38990.0,concesionaria,170.0,4x2
peugeot,2008,2018.0,thp sport,Blanco,Nafta,5.0,manual,1.6,1,87000.0,13520.0,particular,120.0,4x2
volkswagen,tcross,2025.0,200 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,24480.0,tienda,110.0,4x2
ford,ecosport,2018.0,titanium,Negro,Nafta,5.0,manual,1.5,1,71300.0,19290.0,concesionaria,123.0,4x2
toyota,sw4,2016.0,srx,Marrón,Diésel,5.0,manual,2.8,0,145000.0,32800.0,concesionaria,177.0,4x4
audi,q5,2014.0,tfsi,Negro,Nafta,5.0,manual,2.0,0,104000.0,29000.0,concesionaria,225.0,4x4
jeep,compass,2018.0,sport,Rojo,Nafta,5.0,manual,2.4,1,59000.0,24400.0,concesionaria,170.0,4x2
chevrolet,tracker,2024.0,ltz,Rojo,Nafta,5.0,automatica,1.2,0,2450.0,24400.0,tienda,132.0,4x4
renault,koleos,2010.0,privilege,Negro,Nafta,5.0,manual,2.5,0,112000.0,13800.0,particular,138.0,4x4
nissan,kicks,2020.0,exclusive,Rojo,Nafta,5.0,automatica,1.6,0,90000.0,21500.0,tienda,120.0,4x4
ford,ecosport,2022.0,titanium,Gris plata,Nafta,5.0,manual,1.5,1,24000.0,20400.0,concesionaria,123.0,4x2
jeep,cherokee,2000.0,classic,Negro,Nafta,5.0,manual,4.0,0,250000.0,14900.0,particular,205.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,29920.0,concesionaria,150.0,4x2
ford,ecosport,2018.0,titanium,Negro,Nafta,5.0,manual,1.5,1,75000.0,17900.0,particular,123.0,4x2
honda,crv,2012.0,ex,Marrón,Nafta,5.0,automatica,2.4,1,155000.0,16500.0,concesionaria,185.0,4x4
renault,duster,2013.0,confort plus,Negro,Nafta,5.0,manual,1.6,0,120000.0,10000.0,concesionaria,110.0,4x2
audi,q5,2016.0,tfsi,Negro,Nafta,5.0,automatica,2.0,0,83000.0,35000.0,particular,225.0,4x4
toyota,hiluxsw4,2016.0,srx,Marrón,Diésel,5.0,automatica,2.8,1,129000.0,36500.0,tienda,177.0,4x4
ford,ecosport,2010.0,my10 xls,Negro,Nafta,5.0,manual,2.0,0,126000.0,10000.0,particular,143.0,4x2
peugeot,2008,2025.0,active,Negro,Nafta,5.0,manual,1.0,1,0.0,10640.0,tienda,120.0,4x2
bmw,x1,2025.0,20i sport okm ano 2025 audi q3 ni audi q5 gla 250,Gris plata,Nafta,5.0,manual,2.0,0,0.0,84000.0,concesionaria,205.0,4x4
citroen,c4cactus,2020.0,thp 165 shine,Rojo,Nafta,5.0,automatica,1.6,1,50000.0,16000.0,particular,165.0,4x2
ford,ecosport,2016.0,freestyle,Blanco,Nafta,5.0,manual,1.6,0,109000.0,16900.0,particular,110.0,4x2
nissan,murano,2010.0,v6,Bordó,Nafta,5.0,automatica,3.5,1,214000.0,12900.0,particular,260.0,4x4
ford,ecosport,2018.0,titanium,Plateado,Nafta,5.0,manual,1.5,1,99870.0,18504.0,tienda,123.0,4x2
jeep,compass,2024.0,sport,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,31835.0,tienda,170.0,4x2
renault,captur,2019.0,intens,Blanco,Nafta,5.0,automatica,2.0,1,61000.0,19000.0,concesionaria,110.0,4x2
nissan,kicks,2021.0,advance,Gris plata,Nafta,5.0,automatica,1.6,1,57000.0,25440.0,concesionaria,120.0,4x2
renault,duster,2019.0,ph2 privilege,Gris plata,Nafta,5.0,manual,1.6,1,80000.0,15800.0,particular,110.0,4x2
ford,ecosport,2006.0,my10 xls,Negro,Nafta/GNC,5.0,manual,1.6,0,163000.0,6800.0,particular,110.0,4x2
ford,ecosport,2016.0,freestyle,Plateado,Nafta,5.0,manual,1.6,0,115334.0,11841.0,tienda,110.0,4x2
ford,ecosport,2011.0,my10 xls,Negro,Nafta,5.0,manual,1.6,0,146000.0,8400.0,concesionaria,110.0,4x2
chevrolet,trailblazer,2025.0,ctdi premier,Negro,Diésel,5.0,automatica,2.8,0,0.0,48560.0,tienda,200.0,4x4
honda,hrv,2025.0,ex,Blanco,Nafta,5.0,automatica,1.5,1,9700.0,38500.0,particular,121.0,4x2
toyota,landcruiser,2012.0,prado vx,Blanco,Diésel,5.0,automatica,4.5,1,155000.0,41000.0,particular,265.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Beige techo negro,Nafta,5.0,automatica,1.4,1,0.0,37000.0,tienda,150.0,4x2
chevrolet,tracker,2024.0,turbo,Blanco,Nafta,5.0,automatica,1.2,1,2000.0,22160.0,tienda,132.0,4x4
jeep,grandcherokee,2014.0,overland,Negro,Nafta,5.0,automatica,3.6,1,110000.0,34000.0,particular,286.0,4x4
volkswagen,tiguanallspace,2024.0,tsi life 4motion,Negro,Nafta,5.0,automatica,2.0,1,0.0,51600.0,concesionaria,150.0,4x2
kia,sorento,2017.0,ex,Gris plata,Diésel,5.0,automatica,2.2,0,98000.0,25520.0,concesionaria,154.0,4x4
renault,duster,2017.0,ph2 privilege,Gris plata,Nafta,5.0,manual,1.6,1,98000.0,13500.0,particular,110.0,4x2
ford,ecosport,2012.0,freestyle,Blanco,Nafta,5.0,manual,1.6,0,128000.0,12000.0,concesionaria,110.0,4x2
chevrolet,tracker,2019.0,ltz,Blanco,Nafta,5.0,manual,1.8,1,97000.0,18900.0,concesionaria,140.0,4x4
hyundai,tucson,2008.0,n,Gris plata,Nafta,5.0,automatica,2.7,0,235000.0,8400.0,particular,154.0,4x4
toyota,rav4,2015.0,tx,Naranja,Nafta,5.0,automatica,2.0,0,160000.0,14800.0,particular,110.0,4x2
renault,captur,2021.0,life,Blanco,Nafta,5.0,manual,1.6,0,82600.0,20400.0,concesionaria,110.0,4x4
chevrolet,blazer,1999.0,dlx,Blanco,Nafta,5.0,manual,2.8,1,170000.0,12000.0,particular,160.0,4x2
jeep,wrangler,2019.0,unlimited,Blanco,Nafta,5.0,automatica,3.6,0,79000.0,85000.0,concesionaria,284.0,4x4
honda,hrv,2016.0,ex,Blanco,Nafta,5.0,automatica,1.8,1,150000.0,19999.0,concesionaria,132.0,4x2
citroen,c4cactus,2020.0,feel pack plus,Negro,Nafta,5.0,manual,1.6,0,78000.0,15120.0,concesionaria,165.0,4x2
chevrolet,tracker,2018.0,ltz,Blanco,Nafta,5.0,manual,1.8,1,101653.0,14800.0,tienda,140.0,4x4
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,1,0.0,35672.0,concesionaria,272.0,4x2
jeep,grandcherokee,2018.0,srt,Negro,Nafta,5.0,automatica,6.4,0,71500.0,79500.0,concesionaria,465.0,4x4
nissan,kicks,2021.0,advance,Negro,Nafta,5.0,automatica,1.6,1,72000.0,24000.0,particular,120.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,30320.0,tienda,150.0,4x2
chevrolet,tracker,2024.0,turbo,Rojo,Nafta,5.0,automatica,1.2,1,0.0,25856.0,concesionaria,132.0,4x4
peugeot,2008,2017.0,feline,Blanco,Nafta,5.0,manual,1.6,1,127000.0,13200.0,concesionaria,150.0,4x4
jeep,grandcherokee,2018.0,overland,Gris plata,Nafta,5.0,automatica,3.6,0,130000.0,45000.0,particular,286.0,4x4
jeep,renegade,2017.0,longitude,Blanco,Nafta,5.0,automatica,2.4,1,71156.0,23680.0,concesionaria,170.0,4x4
kia,sportage,2024.0,ex,Gris plata,Nafta,5.0,automatica,1.6,0,0.0,55999.0,concesionaria,132.0,4x4
peugeot,2008,2019.0,feline,Plateado,Nafta,5.0,manual,1.6,1,65160.0,15499.0,concesionaria,150.0,4x4
chevrolet,spin,2024.0,premier,Azul,Nafta,5.0,automatica,1.8,1,1000.0,27200.0,tienda,105.0,4x4
renault,duster,2024.0,tce turbo iconic xtronic,Blanco,Nafta,5.0,manual,1.3,1,1000.0,12400.0,particular,155.0,4x4
toyota,corollacross,2023.0,seg ecvt,Blanco,Híbrido,5.0,automatica,1.8,1,18658.0,39000.0,concesionaria,170.0,4x2
toyota,corollacross,2022.0,seg ecvt,Azul,Nafta,5.0,automatica,2.0,1,75000.0,30400.0,particular,170.0,4x2
toyota,rav4,2021.0,tx,Azul,Nafta,5.0,automatica,2.5,0,80000.0,39990.0,concesionaria,110.0,4x2
ford,kuga,2019.0,titanium,Negro,Nafta,5.0,automatica,2.0,1,79000.0,35000.0,particular,143.0,4x4
chevrolet,tracker,2024.0,rs,Azul,Nafta,5.0,automatica,1.2,1,0.0,27246.0,tienda,132.0,4x2
toyota,corollacross,2022.0,seg ecvt,Blanco,Híbrido,5.0,automatica,1.8,1,70000.0,31120.0,concesionaria,170.0,4x2
audi,q5,2016.0,tfsi,Gris plata,Nafta,5.0,automatica,2.0,0,110000.0,38800.0,particular,225.0,4x4
chevrolet,blazer,1994.0,tahoe lt,Blanco,Nafta,5.0,manual,4.3,0,225000.0,10500.0,particular,200.0,4x4
ford,kuga,2013.0,titanium,Gris plata,Nafta,5.0,automatica,2.5,0,87000.0,12960.0,concesionaria,110.0,4x4
bmw,x5,2011.0,35i executive,Negro,Diésel,5.0,manual,3.0,1,130000.0,27500.0,particular,245.0,4x4
jeep,renegade,2021.0,longitude,Blanco,Nafta,5.0,automatica,1.8,1,19000.0,24990.0,tienda,170.0,4x2
ford,ecosport,2017.0,titanium,Blanco,Nafta,5.0,manual,1.5,1,80000.0,15600.0,concesionaria,123.0,4x2
volkswagen,taos,2024.0,250 tsi comfortline,Bordó,Nafta,5.0,automatica,1.4,1,2000.0,42100.0,particular,150.0,4x2
bmw,x1,2019.0,sdrive 20i sportline,Blanco,Nafta,5.0,manual,2.0,1,100000.0,27200.0,concesionaria,192.0,4x4
bmw,x6,2025.0,35i sportive,Azul,Híbrido,5.0,automatica,3.0,1,3500.0,180000.0,tienda,381.0,4x4
renault,duster,2019.0,ph2 privilege,Gris plata,Nafta,5.0,manual,1.6,1,90000.0,15900.0,concesionaria,110.0,4x2
ford,ecosport,2020.0,se,Blanco,Nafta,5.0,manual,1.5,1,65000.0,17200.0,concesionaria,123.0,4x2
ford,ecosport,2018.0,titanium,Negro,Nafta,5.0,manual,2.0,1,77500.0,19999.0,particular,170.0,4x2
dodge,journey,2017.0,sxt techo dvd nav,Gris plata,Nafta,5.0,manual,2.4,1,142000.0,19500.0,concesionaria,170.0,4x4
ford,territory,2021.0,sel,Blanco,Nafta,5.0,automatica,1.5,1,120000.0,23600.0,particular,143.0,4x4
volkswagen,tiguan,2009.0,sport style tsi,Celeste,Nafta,5.0,automatica,2.0,0,180000.0,12900.0,concesionaria,200.0,4x4
honda,crv,2012.0,lx,Blanco,Nafta,5.0,automatica,2.4,0,155000.0,12500.0,particular,185.0,4x2
peugeot,2008,2017.0,thp sport,Blanco,Nafta,5.0,manual,1.6,1,126000.0,13900.0,concesionaria,120.0,4x2
renault,dusteroroch,2020.0,dynamique,Plateado,Nafta,5.0,manual,1.6,0,104000.0,16000.0,concesionaria,110.0,4x2
jeep,compass,2024.0,sport,Blanco,Nafta,5.0,automatica,1.3,1,1000.0,31200.0,particular,170.0,4x2
nissan,murano,2018.0,exclusive,Gris plata,Nafta,5.0,automatica,3.5,1,78000.0,39000.0,particular,260.0,4x4
ford,territory,2024.0,ecoboost titanium,Azul,Nafta,5.0,automatica,1.8,0,0.0,34500.0,concesionaria,85.0,4x4
chery,tiggo3,2016.0,confort,Blanco,Nafta,5.0,manual,1.6,1,112000.0,14900.0,concesionaria,110.0,4x2
volkswagen,taos,2024.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,35900.0,concesionaria,150.0,4x2
jeep,wrangler,2007.0,unlimited,Negro,Nafta,3.0,manual,3.8,0,195456.0,32900.0,concesionaria,199.0,4x4
jeep,renegade,2018.0,sport,Blanco,Nafta,5.0,automatica,1.8,1,87028.0,18400.0,concesionaria,170.0,4x2
honda,hrv,2018.0,ex,Blanco,Nafta,5.0,automatica,1.8,1,82000.0,22500.0,particular,154.0,4x2
audi,q3,2017.0,tfsi,Gris plata,Nafta,5.0,automatica,1.4,0,147000.0,21999.0,particular,150.0,4x4
toyota,corollacross,2024.0,seg ecvt,Gris plata,Híbrido,5.0,automatica,1.8,1,0.0,39500.0,concesionaria,170.0,4x2
lexus,ux,2020.0,250h luxury,Blanco,Híbrido,5.0,automatica,2.5,1,30000.0,40000.0,particular,110.0,4x2
hyundai,santafe,2008.0,gls premium,Negro,Nafta,5.0,automatica,2.7,0,171000.0,8800.0,particular,110.0,4x4
peugeot,2008,2017.0,feline,Blanco,Nafta,5.0,manual,1.6,1,58000.0,14800.0,concesionaria,150.0,4x4
jeep,renegade,2016.0,sport,Rojo,Nafta,5.0,manual,1.8,0,116000.0,15600.0,concesionaria,170.0,4x2
ssangyong,musso,1999.0,602 dti,Gris plata,Diésel,5.0,manual,2.9,0,205000.0,7200.0,particular,110.0,4x2
bmw,x6,2013.0,35i sportive,Negro,Nafta,5.0,automatica,3.0,1,101200.0,39999.0,concesionaria,306.0,4x4
ford,ecosport,2019.0,titanium,Negro,Nafta,5.0,manual,2.0,1,77000.0,20800.0,concesionaria,170.0,4x2
chevrolet,tracker,2025.0,ltz,Blanco,Nafta,5.0,automatica,1.2,1,0.0,26800.0,tienda,132.0,4x4
chery,tiggo,2014.0,f2 confort,Gris plata,Nafta,5.0,manual,2.0,0,144000.0,10400.0,concesionaria,138.0,4x2
audi,q2,2020.0,tfsi sport,Plateado,Nafta,5.0,automatica,1.0,0,98146.0,31500.0,tienda,150.0,4x4
toyota,sw4,2012.0,srv cuero i,Plateado,Diésel,5.0,manual,3.0,0,155000.0,24000.0,concesionaria,171.0,4x4
citroen,c4cactus,2021.0,feel pack plus,Gris plata,Nafta,5.0,manual,1.6,1,68000.0,17200.0,concesionaria,165.0,4x2
honda,crv,2024.0,advanced,Gris plata,Híbrido,5.0,automatica,2.0,0,0.0,74900.0,tienda,148.0,4x4
nissan,kicks,2025.0,advance,Gris plata,Nafta,5.0,automatica,1.6,0,0.0,20060.0,tienda,120.0,4x2
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,25400.0,tienda,120.0,4x2
nissan,kicks,2024.0,exclusive,Azul,Nafta,5.0,automatica,1.6,1,0.0,31120.0,concesionaria,120.0,4x4
chevrolet,tracker,2019.0,ltz,Plateado,Nafta,5.0,manual,1.8,1,120000.0,20490.0,concesionaria,140.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,36160.0,tienda,150.0,4x2
kia,soul,2009.0,classic 5mt,Blanco,Nafta,5.0,manual,1.6,0,132000.0,8000.0,particular,132.0,4x2
peugeot,2008,2017.0,thp sport,Negro,Nafta,5.0,manual,1.6,1,105000.0,14800.0,particular,120.0,4x2
ford,ecosport,2013.0,freestyle,Blanco,Nafta,5.0,manual,1.6,0,160000.0,12000.0,concesionaria,110.0,4x2
volkswagen,nivus,2025.0,tsi comfortline,Celeste,Nafta,5.0,automatica,1.0,1,0.0,31920.0,concesionaria,101.0,4x2
baic,x55,2025.0,il,Blanco,Nafta,5.0,automatica,1.5,1,0.0,37900.0,concesionaria,185.0,4x2
volkswagen,taos,2024.0,250 tsi comfortline,Gris plata,Nafta,5.0,automatica,1.4,1,0.0,36400.0,concesionaria,150.0,4x2
nissan,kicks,2018.0,exclusive,Blanco,Nafta,5.0,automatica,1.6,0,74000.0,21600.0,concesionaria,120.0,4x4
citroen,c4cactus,2021.0,thp 165 shine,Gris plata,Nafta,5.0,automatica,1.6,1,95000.0,22000.0,concesionaria,165.0,4x2
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,1,0.0,34952.0,concesionaria,272.0,4x2
audi,q5sportback,2025.0,45tfsi s sline,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,127000.0,tienda,245.0,4x4
chery,tiggo2,2018.0,luxury,Blanco,Nafta,5.0,manual,1.5,1,75000.0,13600.0,particular,127.0,4x4
honda,hrv,2025.0,ex,Blanco,Nafta,5.0,automatica,1.5,0,0.0,37520.0,concesionaria,121.0,4x2
chevrolet,tracker,2014.0,ltz,Gris plata,Nafta,5.0,manual,1.8,0,138000.0,11920.0,concesionaria,140.0,4x2
jeep,renegade,2021.0,sport,Blanco,Nafta,5.0,manual,1.8,1,91000.0,17992.0,tienda,170.0,4x2
landrover,evoque,2013.0,prestige plus,Negro,Nafta,5.0,automatica,2.0,1,90000.0,36000.0,concesionaria,240.0,4x2
renault,duster,2014.0,luxe nav,Rojo,Nafta,5.0,manual,2.0,1,192000.0,12400.0,particular,138.0,4x2
toyota,corollacross,2024.0,grsport,Blanco,Nafta,5.0,automatica,2.0,0,2900.0,39200.0,particular,170.0,4x2
citroen,c4cactus,2021.0,thp 165 shine,Gris plata,Nafta,5.0,automatica,1.6,1,95000.0,16800.0,tienda,165.0,4x2
mitsubishi,outlander,2013.0,gls full,Blanco,Nafta,5.0,automatica,2.4,1,170000.0,13500.0,particular,170.0,4x4
jeep,compass,2014.0,sport,Blanco,Nafta,5.0,automatica,2.4,0,131000.0,13600.0,tienda,170.0,4x2
audi,q5,2016.0,tfsi,Blanco,Nafta,5.0,automatica,2.0,0,150000.0,25500.0,particular,211.0,4x4
citroen,c4cactus,2018.0,thp 165 shine,Azul,Nafta,5.0,automatica,1.2,1,76488.0,14720.0,concesionaria,165.0,4x2
jeep,compass,2025.0,t270 series,Negro,Nafta,5.0,automatica,1.3,1,0.0,36000.0,concesionaria,272.0,4x2
volkswagen,tiguanallspace,2025.0,tsi life 4motion,Gris plata,Nafta,5.0,automatica,2.0,1,0.0,43592.0,tienda,150.0,4x4
volkswagen,tiguanallspace,2018.0,tsi life 4motion,Gris plata,Nafta,5.0,automatica,1.4,0,90000.0,25200.0,tienda,150.0,4x4
volkswagen,tiguanallspace,2019.0,tsi life 4motion,Azul,Nafta,5.0,automatica,1.4,0,82000.0,28000.0,tienda,150.0,4x2
peugeot,2008,2017.0,feline,Blanco,Nafta,5.0,manual,1.6,1,80000.0,14320.0,concesionaria,150.0,4x4
mercedesbenz,claseml,2008.0,ml350 facelift,Negro,Nafta,5.0,automatica,5.5,0,193000.0,35000.0,particular,110.0,4x4
kia,sorento,2014.0,ex,Blanco,Diésel,5.0,automatica,2.2,0,135000.0,23000.0,concesionaria,132.0,4x4
peugeot,2008,2018.0,feline,Gris plata,Nafta,5.0,manual,1.6,1,64480.0,14640.0,concesionaria,150.0,4x4
hyundai,tucson,2012.0,gl,Gris plata,Nafta,5.0,automatica,2.0,0,128000.0,14000.0,particular,154.0,4x2
ford,ecosport,2022.0,titanium,Blanco,Nafta,5.0,manual,1.5,1,35000.0,21600.0,concesionaria,123.0,4x2
jeep,compass,2018.0,t270 series,Gris plata,Nafta,5.0,automatica,2.4,1,82000.0,27900.0,particular,170.0,4x2
citroen,c4cactus,2019.0,feel pack plus,Negro,Nafta,5.0,manual,1.6,0,80000.0,15600.0,concesionaria,165.0,4x2
bmw,x1,2012.0,i,Blanco,Nafta,5.0,manual,1.8,0,119000.0,16000.0,particular,204.0,4x4
chevrolet,tracker,2015.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,90000.0,14320.0,particular,140.0,4x4
chevrolet,tracker,2023.0,turbo,Gris plata,Nafta,5.0,automatica,1.2,1,1350.0,25600.0,particular,132.0,4x4
jeep,grandcherokee,2007.0,limited,Negro,Diésel,5.0,manual,3.0,0,193000.0,14500.0,concesionaria,286.0,4x4
renault,duster,2025.0,tce turbo iconic xtronic,Gris plata,Nafta,5.0,automatica,1.3,1,0.0,25200.0,concesionaria,155.0,4x4
bmw,x3,2016.0,28i xline,Gris plata,Nafta,5.0,manual,2.0,0,80000.0,36000.0,concesionaria,245.0,4x4
jeep,grandcherokee,2004.0,limited,Gris plata,Diésel,5.0,automatica,2.7,0,200000.0,10800.0,concesionaria,286.0,4x4
jeep,compass,2019.0,longitude plus,Blanco,Nafta,5.0,automatica,2.4,1,55000.0,24900.0,concesionaria,170.0,4x4
baic,x55,2023.0,elite,Gris plata,Nafta,5.0,manual,1.5,1,0.0,39900.0,tienda,185.0,4x2
chevrolet,tracker,2024.0,turbo,Rojo,Nafta,5.0,manual,1.2,1,0.0,23363.0,concesionaria,132.0,4x4
ford,ecosport,2009.0,my10 xls,Negro,Diésel,5.0,manual,1.4,0,163000.0,7512.0,concesionaria,123.0,4x2
toyota,corollacross,2024.0,grs,Blanco,Nafta,5.0,automatica,2.0,0,0.0,38481.0,tienda,170.0,4x2
hyundai,tucson,2012.0,gl,Gris plata,Nafta,5.0,manual,2.0,0,176800.0,11000.0,particular,154.0,4x2
peugeot,3008,2024.0,gtline thp,Gris plata,Nafta,5.0,automatica,1.6,0,0.0,44515.0,tienda,165.0,4x4
citroen,c4cactus,2024.0,thp 165 shine,Blanco,Nafta,5.0,automatica,1.6,1,10000.0,25279.0,concesionaria,165.0,4x2
volkswagen,taos,2025.0,250 tsi comfortline,Blanco,Nafta,5.0,automatica,1.4,1,0.0,28000.0,tienda,150.0,4x2
toyota,hiluxsw4,2020.0,srx,Blanco,Diésel,5.0,automatica,2.8,1,83000.0,50000.0,concesionaria,177.0,4x4
chevrolet,tracker,2014.0,ltz,Negro,Nafta,5.0,manual,1.8,0,135000.0,12000.0,concesionaria,140.0,4x2
jeep,renegade,2017.0,longitude,Gris plata,Nafta,5.0,automatica,2.4,0,95500.0,19500.0,particular,170.0,4x2
chevrolet,tracker,2015.0,ltz,Blanco,Nafta,5.0,automatica,1.8,1,142000.0,10000.0,particular,140.0,4x4
volkswagen,taos,2025.0,250 tsi comfortline,Plateado,Nafta,5.0,automatica,1.4,1,0.0,35760.0,tienda,150.0,4x2
toyota,hiluxsw4,2016.0,srx,Plateado,Diésel,5.0,manual,2.8,1,165000.0,33000.0,particular,177.0,4x4
citroen,c3aircross,2025.0,shine turbo 200 bitono,Gris plata,Nafta,5.0,automatica,1.0,1,0.0,23769.0,tienda,120.0,4x2
audi,q7,2025.0,tfsi,Plateado,Nafta,5.0,automatica,3.0,0,0.0,153900.0,tienda,333.0,4x4
renault,duster,2017.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,1,96000.0,15200.0,concesionaria,110.0,4x2
chevrolet,tracker,2017.0,ltz,Negro,Nafta,5.0,automatica,1.8,1,78000.0,15920.0,concesionaria,140.0,4x4
hyundai,tucson,2011.0,gl,Gris plata,Nafta,5.0,automatica,2.0,0,141500.0,13700.0,concesionaria,154.0,4x4
chevrolet,tracker,2016.0,ltz,Rojo,Nafta,5.0,automatica,1.8,1,109000.0,14500.0,particular,140.0,4x4
jeep,cherokee,2001.0,classic,Rojo,Nafta,5.0,automatica,4.0,0,280000.0,10000.0,particular,205.0,4x2
